#	aes-256-gcm	aes-256-cbc	chacha20-poly1305
16	72796.485	101383.398	40311.175
64	197363.61449999997	278855.53699999995	64112.356499999994
256	322446.106	504513.48049999995	118090.53849999998
1024	384396.835	623843.841	137058.1845
8192	403283.5585	680127.4195	141262.43800000002
16384	404877.31299999997	677696.0345000001	140946.36299999998
