#	sign speed (sign/s)
rsa2048	440.92500000000007
rsa4096	60.395
dsa2048	1067.5950000000003
ecdsap256	15940.439999999999
ecdsap384	369.39500000000004
ecdsap521	1456.595
ecdhp256	6328.23
ecdhp384	377.22
ecdhp521	1334.77
