#	aes-256-gcm	aes-256-cbc	chacha20-poly1305
16	73266.49200000001	140245.0535	39457.54950000001
64	199623.6	288730.72400000005	63765.42100000001
256	326222.69849999994	400352.09349999996	117823.5105
1024	382202.418	435451.6649999999	136995.7715
8192	403553.484	452349.816	141309.26850000003
16384	401665.77550000005	452308.9919999999	141247.9085
