#	aes-256-gcm	aes-256-cbc	chacha20-poly1305
16	177429.46500000003	340091.6010000001	147217.23299999998
64	441742.40499999997	444985.87299999996	284127.451
256	633554.8380000001	483825.90650000016	495936.8475
1024	714356.906	495194.40200000006	528388.831
8192	736236.203	497052.603	535763.0819999999
16384	739114.1884999999	497455.37700000004	536034.5089999998
