#	verify speed (verify/s)
rsa2048	14790.539999999999
rsa4096	3956.125
dsa2048	1164.52
ecdsap256	4823.219999999999
ecdsap384	507.61500000000007
ecdsap521	754.05
ecdhp256	6328.23
ecdhp384	377.22
ecdhp521	1334.77
